classif01;desc_classif01;classif02;desc_classif02;classif03;desc_classif03;funcao;nome_funcao;subfuncao;nome_subfuncao;programa;nome_programa;projativ;nome_projativ;subitem_projativ;nome_subitem_projativ;indice_proporcionalidade;valor_credito_inicial;valor_orcado;valor_empenhado;valor_liquidado;valor_pago;valor_empenhado_acumulado;valor_liquidado_acumulado;valor_pago_acumulado
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;813;Lazer;238;Promoção do Esporte e do Lazer;2869;Programas e Atividades de Lazer;2;Caminhar / BH Cidadania;0,25;0;106250;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;NEX;"NEX
";27;Desporto e Lazer;813;Lazer;238;Promoção do Esporte e do Lazer;2869;Programas e Atividades de Lazer;5;Domingo a Rua é Nossa;0,25;0;25000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;DLA;SUB-EIXO: Desporto e Lazer;EX;EX;27;Desporto e Lazer;813;Lazer;238;Promoção do Esporte e do Lazer;2869;Programas e Atividades de Lazer;8;Brincando na Vila;1;0;87000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;1;Gerenciamento da Assistência Alimentar e Nutricional às Escolas de Ensino Fundamental ;1;0;9425400;2211835,64;887594,87;623157,87;2211835,64;887594,87;623157,87
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;2;Gerenciamento da Assistência Alimentar e Nutricional às UMEIS;1;0;6800000;2511290,8;1010895,26;606761,01;2511290,8;1010895,26;606761,01
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;3;Gerenciamento da Assistência Alimentar e Nutricional às Escolas Integradas;1;0;6624920;3759265,5;1806860,19;1237111,16;3759265,5;1806860,19;1237111,16
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;4;Gerenciamento da Assistência Alimentar e Nutricional aos alunos do Ensino de Jovens e Adultos - EJA;1;0;1021980;375023,3;172691,76;108117,65;375023,3;172691,76;108117,65
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;8;Gerenciamento da Assistência Alimentar e Nutricional às Creches Conveniadas;1;0;4428600;1069995;408124;180119;1069995;408124;180119
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;10;Gerenciamento da Assistência Alimentar e Nutricional à Rede Municipal;1;0;3323500;1218936,62;637684,99;544196,22;1218936,62;637684,99;544196,22
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;207;Melhoria da Qualidade da Educação;2761;Gestão da Assistência Alimentar e Nutricional à Rede Municipal de Ensino;6;Atendimento das Demandas de Dietas Especiais;1;0;30000;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;NEX;8;Assistência Social;306;Alimentação e Nutrição;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;1;Implantação do Centro Metropolitano de Referência em Segurança Alimentar e Nutricional Sustentável;0,25;0;500;195;0;0;195;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;NEX;8;Assistência Social;306;Alimentação e Nutrição;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;2;Promoção da Alimentação Saudável por meio da Educação Alimentar e Nutricional;0,25;0;40227;4281,3475;2026,13;1398,325;4281,3475;2026,13;1398,325
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;NEX;8;Assistência Social;306;Alimentação e Nutrição;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;3;Educação Alimentar e Nutricional com Atividades Lúdicas Educativas;0,85;0;850;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;NEX;NEX;8;Assistência Social;306;Alimentação e Nutrição;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;4;Campanhas Educativas de Mobilização Social;0,85;0;850;0;0;0;0;0;0
AEQ;EIXO: Acesso à Educação de Qualidade;EDU;SUB-EIXO: Educação;EX;EX;8;Assistência Social;306;Alimentação e Nutrição;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;5;Formação de Profissionais de Manipulação de Alimentos para a Rede Pública Conveniada e Não Conveniada;1;0;3000;34392,64;19902,62;11854,55;34392,64;19902,62;11854,55
