Demonstrativo do Orçamento OCA 2º Quadrimestre 2016;;;;;;;;;;;;;;;;;;;;;;;
Eixo;Nome;Sub eixo;Nome;classif03;Função;Nome;Sub função;Nome;programa;Nome;Ação;Nome;Sub ação;Nome;indice_proporcionalidade;valor_credito_inicial;Orçado;valor_empenhado;valor_liquidado;valor_pago;Empenhado;Liquidado ;Pago
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2350;Vigilância Socioassistencial;2;Estudos Territoriais e Geoprocessamento;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2350;Vigilância Socioassistencial;3;Diagnóstico;0.25;0;87,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2350;Vigilância Socioassistencial;4;Monitoramento e Acompanhamento;0.25;0;125.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2350;Vigilância Socioassistencial;6;Realização de Estudo de Custo dos Serviços e Benefícios Socioassistenciais no âmbito do SUAS;0.25;0;33,125.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2351;Serviço de Informação e Informatização;1;Serviço Interno de Informação;0.25;0;5,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2804;Gestão dos Equipamentos e Promoção Social;1;Gestão dos Equipamentos e Promoção Social;0.25;0;50,750.00;251.25;251.25;33.75;251.25;251.25;33.75
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;113;Gestão da Política de Assistência Social;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0.25;0;3,942,750.00;1,028,325.12;1,107,978.13;1,141,169.28;2,203,484.24;2,138,550.80;1,946,492.85
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;120;Transferência de Renda;2797;Coordenação das Ações de Transferência de Renda -  Programa Bolsa Família;1;Ações Intersetoriais de Atendimento às Famílias;0.25;0;686,500.00;159,471.82;159,471.82;164,079.33;334,840.39;334,840.39;300,537.09
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;120;Transferência de Renda;2797;Coordenação das Ações de Transferência de Renda -  Programa Bolsa Família;3;Realização do Cadastro das Famílias;0.25;0;12,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;123;Gestão da Política Social;2804;Gestão dos Equipamentos e Promoção Social;1;Gestão dos Equipamentos e Promoção Social;0.25;0;4,577,250.00;1,209,418.02;1,209,418.02;1,205,804.79;2,392,396.64;2,392,396.64;2,109,097.85
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1220;Construção, Ampliação e Reforma de Unidades de Assistência Social;1;Construção, Ampliação e Reforma de Unidades de Assistência Social;0.25;0;930,140.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1220;Construção, Ampliação e Reforma de Unidades de Assistência Social;2;Construção e/ou Reforma de Espaços BH Cidadania;0.25;0;2,612,000.00;179,329.08;242,428.15;126,651.59;326,386.43;318,632.10;126,651.59
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2403;Serviço de Proteção Social Especial de Alta Complexidade;7;Acolhimento Institucional para Adultos em Situação de Rua e Outros Riscos;0.25;0;537,300.00;57,064.31;105,453.68;104,444.49;206,434.16;206,406.71;205,272.52
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;2403;Serviço de Proteção Social Especial de Alta Complexidade;9;Serviço Família Acolhedora;1;0;234,900.00;18,930.00;56,790.00;56,790.00;113,580.00;113,580.00;113,580.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0.25;0;790,775.00;35,716.08;66,120.66;96,081.80;357,164.08;340,341.72;340,341.72
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2403;Serviço de Proteção Social Especial de Alta Complexidade;24;Acolhimento Institucional de Bebes de Mães Usuárias de Drogas;1;0;498,300.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;1;Apoio as Ações de Políticas sobre Drogas;0.25;0;2,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;2;Implantação do Sistema de Informação Compartilhada sobre Usuários de Álcool e Outras Drogas;0.25;0;750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;3;Conferência Municipal de Políticas sobre Drogas de Belo Horizonte;0.25;0;4,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;244;Assistência Comunitária;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;5;Suporte Técnico e Administrativo ao Conselho Municipal de Políticas sobre Drogas;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2120;Gestão da Assistência Alimentar e Nutricional às Entidades;3;Gerenciamento da Assistência Alimentar e Nutricional às Creches Conveniadas - Educação Infantil;1;0;5,573,000.00;258,123.27;951,243.41;1,572,544.73;2,240,986.67;2,021,228.49;1,899,236.03
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;8;Assistência Social;306;Alimentação e Nutrição;132;Gestão da Política Municipal de Segurança Alimentar e Nutricional;2120;Gestão da Assistência Alimentar e Nutricional às Entidades;4;Gerenciamento da Assistência Alimentar e Nutricional às Entidades Infanto Juvenis;1;0;1,100,000.00;550,164.99;538,407.93;398,563.05;1,001,869.14;644,859.81;402,495.77
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;8;Assistência Social;452;Serviços Urbanos;236;Direito de Todos ;2856;Execução do Programa Meio Passe Estudantil;1;Concessão do Benefício para Estudantes Municipais do Ensino Médio e EJA;0.85;0;2,125,000.00;1,446,207.54;1,735,207.54;1,735,207.54;1,914,243.79;1,914,243.79;1,914,243.79
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;EX;11;Trabalho;333;Empregabilidade;236;Direito de Todos ;2331;Centro de Referência em Segurança Alimentar e Nutricional Sustentável;6;Programa Pão Escola;1;0;282,691.00;40,758.64;55,232.86;37,164.70;96,476.64;82,027.38;55,819.23
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;333;Empregabilidade;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0.25;0;105,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;1;Disponibilização de Vagas para o Programa Municipal de Qualificação, Emprego e Renda;0.25;0;275,000.00;44,753.33;59,671.11;59,671.11;119,342.22;104,424.44;104,424.44
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;11;Economia Solidária - Apoio aos Grupos Produtivos e Trabalhadores Autônomos;0.25;0;171,700.00;12,856.99;14,981.43;15,558.90;29,690.15;27,778.20;26,802.64
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;12;Manutenção dos Serviços de Intermediação ao Trabalho - Atendimento ao Trabalhador nos SINES;0.25;0;774,235.00;123,237.14;117,507.80;118,320.73;187,184.57;166,474.12;164,622.01
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;11;Trabalho;334;Fomento ao Trabalho;237;Qualificação, Profissionalização e Emprego;2404;Ações de Qualificação, Profissionalização e Emprego;19;Modernização dos Laboratórios da Escola Raimunda da Silva Soares;0.25;0;98,750.00;19,755.00;30,415.88;31,673.74;57,115.03;49,093.07;48,680.23
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;241;Recomeço;2873;Apoio às Ações de Políticas sobre Drogas;1;Apoio as Ações de Políticas sobre Drogas;0.25;0;128,875.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;1;Manutenção dos Centros de Inclusão Digital;0.25;0;1,110,605.00;104,621.88;108,739.85;111,721.68;253,847.19;243,908.02;217,532.38
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;2;Recondicionamento de Computadores;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;126;Tecnologia da Informação;85;Gestão da Política de Tecnologia da Informação e Comunicação;2604;Centro de Recondicionamento de Computadores;3;Qualificação em TIC - Tecnologia da Informação e Comunicação;0.25;0;3,142.00;62.70;62.70;62.70;62.70;62.70;62.70
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2602;Gerenciamento, Implantação e Atendimento de Serviços na RMI;1;Melhoria dos Processos de Suporte e Entrega a Serviços de TIC;0.25;0;1,778,183.00;669,960.82;1,080,600.95;1,100,908.92;1,785,366.74;1,621,628.43;1,417,038.82
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2602;Gerenciamento, Implantação e Atendimento de Serviços na RMI;2;Adequação do Datacenter às Demandas de Serviços de TIC da PBH;0.25;0;5,839,937.00;1,857,827.19;1,832,259.30;1,812,979.29;3,771,842.86;3,403,743.50;3,016,105.17
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2603;Implantação de Soluções e Modernização de Sistemas ;4;Estruturação de Ambientes para Desenvolvimento de Software;0.25;0;9,383,499.00;1,980,844.32;1,992,551.10;2,050,812.81;4,185,572.30;3,779,577.69;3,382,001.83
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;85;Gestão da Política de Tecnologia da Informação e Comunicação;2603;Implantação de Soluções e Modernização de Sistemas ;5;Processo de Software da PBH;0.25;0;250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;ASS;SUB-EIXO: Assistência Social;NEX;19;Ciência e Tecnologia;572;Desenvolvimento Tecnológico e Engenharia;221;BH Digital;1373;Gestão do Plano Diretor de Informática;5;Internet Banda Larga Disponibilizada em Áreas de Vilas e Favelas ;0.25;0;2,164,771.00;496,416.64;188,392.17;180,640.14;525,749.14;205,649.67;197,622.69
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;1;Coordenação e Participação em Fóruns Governamentais e GTs;0.25;0;500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;2;Apoio aos Conselhos Municipais;0.25;0;5,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2334;Gestão Compartilhada e Participação Social;13;Implantação do Observatório de Direitos Humanos de Belo Horizonte;0.25;0;500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;1;Sensibilização de Agentes Públicos e Sociedade Civil;0.25;0;56,750.00;12,044.18;14,618.69;11,694.95;24,088.35;22,621.64;19,697.91
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;2;Orientação em Direitos Humanos;0.25;0;3,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2335;Educação Política em Direitos Humanos e Cidadania;3;Realização de Atividade de Orientação à Agentes Públicos para Melhor Atendimento ao Cidadão;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;127;Promoção e Defesa de Direitos Humanos e Cidadania ;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0.25;0;2,151,250.00;493,777.46;500,785.62;531,679.95;1,067,079.50;1,058,228.37;954,603.06
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;1;Capacitação da Rede de Atenção à Criança e ao Adolescente, Sociedade Civil, Fóruns e Afins ;1;0;3,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;3;Realização de Eventos e Campanhas para Mobilização Social e Informação;1;0;51,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;EX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;163;Promoção e Proteção às Crianças e Adolescentes e suas Famílias ;2884;Programa BH: Crianças e Adolescentes Protegidos;6;Reestruturação e Aperfeiçoamento do Programa de Enfrentamento ao Abuso e Exploração Sexual;1;0;4,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;2;Apoio e Acompanhamento de Grupos da Economia Solidária;0.25;0;132,625.00;0.00;735.00;735.00;1,260.00;1,155.00;1,155.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;3;Ações Afirmativas em Prol de Comunidades Tradicionais;0.25;0;2,875.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;4;Ações Afirmativas em Prol da Pessoa com Deficiência;0.25;0;9,500.00;1,225.25;1,355.06;1,815.78;2,475.25;1,996.46;1,996.46
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;5;Ações Afirmativas de Promoção de Direitos e Combate à Violência Contra a Mulher;0.25;0;5,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;6;Realização de Atividades de Articulação das Redes de Direitos;0.25;0;2,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;8;Ações Afirmativas BH Cidadã: Sem Homofobia;0.25;0;32,750.00;15,987.50;15,987.50;7,325.00;15,987.50;15,987.50;7,325.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;9;Instituição do Selo Promoção da Igualdade Racial;0.25;0;750.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2333;Promoção de Ações Afirmativas dos Movimentos Sociais;11;Realização de Diagnósticos sobre a Realidade das Comunidades Indígenas e Quilombolas da Cidade;0.25;0;250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2335;Educação Política em Direitos Humanos e Cidadania;4;Orientação a Grupos Étnicos e Comunidades Raciais;0.25;0;1,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;2;Atendimento na Área de Orientação Jurídica e Conciliação de Conflitos no Âmbito do Juizado de Conciliação nos Espaços BH Cidadania;0.25;0;500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;5;Atendimento Psicossocial e Jurídico à População LGBT;0.25;0;2,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2345;Atendimento e Orientação Psicossocial e Jurídico ;7;Atendimento psicossocial e jurídico à mulher em situação de violência de gênero - Benvinda;0.25;0;13,000.00;230.00;405.75;531.28;905.00;753.10;644.83
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;1;Apoio à Promoção das Políticas da Juventude;0.25;0;212,500.00;10,578.79;10,578.79;10,578.79;23,917.98;23,917.98;21,599.39
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;4;Realização de Fóruns da Juventude;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PDI;EIXO: Promoção de Direitos e Proteção Integral;DCI;SUB-EIXO: Direitos da Cidadania;NEX;14;Direitos da Cidadania;422;Direitos Individuais, Coletivos e Difusos;236;Direito de Todos ;2819;Apoio à Promoção das Políticas da Juventude;6;Operacionalização do Centro de Referência da Juventude;0.25;0;1,601,446.00;18,720.74;20,775.74;20,184.99;46,912.48;40,419.52;38,302.81
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1207;Produção de Moradias;8;Gestão da Política Municipal de Habitação-PMH e Participação Popular;0.25;0;665,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1207;Produção de Moradias;10;Intervenções Especiais em Conjuntos Habitacionais;0.25;0;139,250.00;49,123.45;41,733.95;41,733.95;88,321.50;80,932.00;80,932.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;1;Melhorias Urbanas em Assentamentos Precários;0.25;0;1,268,834.00;72,140.94;127,329.91;125,660.22;214,294.63;201,086.24;182,357.36
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;3;Outras Intervenções em Assentamentos Precários;0.25;0;513,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;8;Ações Sociais em Assentamentos Precários;0.25;0;1,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;1231;Melhorias Urbanas em Assentamentos Precários;25;Reassentamento/Indenizações;0.25;0;689,302.00;27,235.35;27,235.35;27,235.35;44,502.47;44,502.47;44,502.47
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;1;Programa Bolsa Moradia;0.25;0;2,171,875.00;140,500.00;127,625.00;127,625.00;289,625.00;271,750.00;271,750.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;2;Programa Bolsa Moradia - Risco;0.25;0;884,375.00;96,125.00;96,250.00;96,250.00;222,375.00;213,750.00;213,750.00
